mic_id,timestamp_onset,timestamp_offset,class_id,confidence,source_file,session_id,source
2,2026-04-11T18:51:54.064250,2026-04-11T18:51:54.944036,3.0,0.14736291766166687,20260411_18_51_51_0840_M2.wav,20260411,mic
2,2026-04-11T18:51:51.616087,2026-04-11T18:51:52.124024,3.0,0.1261567771434784,20260411_18_51_51_0840_M2.wav,20260411,mic
1,2026-04-11T18:52:04.670068,2026-04-11T18:52:06.282061,6.0,0.10564827919006348,20260411_18_52_00_0298_M1.wav,20260411,mic
2,2026-04-11T18:52:00.592570,2026-04-11T18:52:01.346540,3.0,0.3710930347442627,20260411_18_52_00_0298_M2.wav,20260411,mic
2,2026-04-11T18:52:00.667429,2026-04-11T18:52:01.122585,3.0,0.1332172453403473,20260411_18_52_00_0298_M2.wav,20260411,mic
2,2026-04-11T18:52:09.550176,2026-04-11T18:52:10.663290,2.0,0.46759718656539917,20260411_18_52_04_0626_M2.wav,20260411,mic
1,2026-04-11T18:52:08.097000,2026-04-11T18:52:09.576549,6.0,0.6941425204277039,20260411_18_52_08_0972_M1.wav,20260411,mic
1,2026-04-11T18:52:13.595163,2026-04-11T18:52:18.002494,0.0,0.11916011571884155,20260411_18_52_08_0972_M1.wav,20260411,mic
1,2026-04-11T18:52:16.001361,2026-04-11T18:52:18.075503,6.0,0.1077379584312439,20260411_18_52_08_0972_M1.wav,20260411,mic
2,2026-04-11T18:52:08.097000,2026-04-11T18:52:09.550625,6.0,0.3622061610221863,20260411_18_52_08_0972_M2.wav,20260411,mic
2,2026-04-11T18:52:09.457548,2026-04-11T18:52:10.591908,2.0,0.12628257274627686,20260411_18_52_08_0972_M2.wav,20260411,mic
1,2026-04-11T18:52:13.028000,2026-04-11T18:52:14.925841,6.0,0.32375937700271606,20260411_18_52_13_0285_M1.wav,20260411,mic
1,2026-04-11T18:52:14.602153,2026-04-11T18:52:16.884424,6.0,0.12296247482299805,20260411_18_52_13_0285_M1.wav,20260411,mic
1,2026-04-11T18:52:21.094000,2026-04-11T18:52:23.220527,6.0,0.5920155644416809,20260411_18_52_21_0940_M1.wav,20260411,mic
1,2026-04-11T18:52:27.593928,2026-04-11T18:52:31.004463,0.0,0.331765353679657,20260411_18_52_21_0940_M1.wav,20260411,mic
1,2026-04-11T18:52:24.763058,2026-04-11T18:52:25.396375,3.0,0.11562201380729675,20260411_18_52_21_0940_M1.wav,20260411,mic
2,2026-04-11T18:52:26.918068,2026-04-11T18:52:27.545799,3.0,0.3280789852142334,20260411_18_52_21_0940_M2.wav,20260411,mic
2,2026-04-11T18:52:25.939886,2026-04-11T18:52:30.989947,0.0,0.1279141902923584,20260411_18_52_21_0940_M2.wav,20260411,mic
1,2026-04-11T18:52:26.122942,2026-04-11T18:52:33.604505,1.0,0.20407208800315857,20260411_18_52_26_0259_M1.wav,20260411,mic
2,2026-04-11T18:52:26.083279,2026-04-11T18:52:30.358036,0.0,0.15037956833839417,20260411_18_52_26_0259_M2.wav,20260411,mic
1,2026-04-11T18:52:37.592824,2026-04-11T18:52:40.023474,0.0,0.3506309986114502,20260411_18_52_30_0599_M1.wav,20260411,mic
1,2026-04-11T18:52:30.059000,2026-04-11T18:52:33.945546,0.0,0.35010647773742676,20260411_18_52_30_0599_M1.wav,20260411,mic
2,2026-04-11T18:52:37.777382,2026-04-11T18:52:40.032691,0.0,0.643724799156189,20260411_18_52_30_0599_M2.wav,20260411,mic
2,2026-04-11T18:52:36.040472,2026-04-11T18:52:36.617492,3.0,0.2941676378250122,20260411_18_52_30_0599_M2.wav,20260411,mic
2,2026-04-11T18:52:30.059000,2026-04-11T18:52:31.125509,6.0,0.12044194340705872,20260411_18_52_30_0599_M2.wav,20260411,mic
1,2026-04-11T18:52:41.767780,2026-04-11T18:52:42.555182,3.0,0.4006566107273102,20260411_18_52_34_0919_M1.wav,20260411,mic
1,2026-04-11T18:52:41.810906,2026-04-11T18:52:42.255639,2.0,0.12438985705375671,20260411_18_52_34_0919_M1.wav,20260411,mic
2,2026-04-11T18:52:37.793388,2026-04-11T18:52:42.294414,0.0,0.565117359161377,20260411_18_52_34_0919_M2.wav,20260411,mic
2,2026-04-11T18:52:36.053398,2026-04-11T18:52:36.657191,2.0,0.2381558120250702,20260411_18_52_34_0919_M2.wav,20260411,mic
2,2026-04-11T18:52:41.783270,2026-04-11T18:52:42.809691,3.0,0.22485128045082092,20260411_18_52_34_0919_M2.wav,20260411,mic
1,2026-04-11T18:52:42.598738,2026-04-11T18:52:43.599634,3.0,0.49955129623413086,20260411_18_52_39_0276_M1.wav,20260411,mic
1,2026-04-11T18:52:44.732182,2026-04-11T18:52:48.872046,3.0,0.35636723041534424,20260411_18_52_39_0276_M1.wav,20260411,mic
1,2026-04-11T18:52:42.662591,2026-04-11T18:52:43.070425,2.0,0.154312402009964,20260411_18_52_39_0276_M1.wav,20260411,mic
1,2026-04-11T18:52:45.500383,2026-04-11T18:52:45.694373,3.0,0.1076122522354126,20260411_18_52_39_0276_M1.wav,20260411,mic
2,2026-04-11T18:52:42.667503,2026-04-11T18:52:43.088638,3.0,0.2293635606765747,20260411_18_52_39_0276_M2.wav,20260411,mic
2,2026-04-11T18:52:42.542758,2026-04-11T18:52:44.491348,3.0,0.19322896003723145,20260411_18_52_39_0276_M2.wav,20260411,mic
2,2026-04-11T18:52:42.577349,2026-04-11T18:52:43.660707,3.0,0.18689757585525513,20260411_18_52_39_0276_M2.wav,20260411,mic
2,2026-04-11T18:52:42.414921,2026-04-11T18:52:45.404858,3.0,0.1055426299571991,20260411_18_52_39_0276_M2.wav,20260411,mic
2,2026-04-11T18:52:50.251202,2026-04-11T18:52:52.759578,6.0,0.4357573091983795,20260411_18_52_43_0600_M2.wav,20260411,mic
2,2026-04-11T18:52:43.109819,2026-04-11T18:52:43.744958,2.0,0.26055920124053955,20260411_18_52_43_0600_M2.wav,20260411,mic
2,2026-04-11T18:52:43.316090,2026-04-11T18:52:43.750494,2.0,0.1364930272102356,20260411_18_52_43_0600_M2.wav,20260411,mic
2,2026-04-11T18:52:43.232422,2026-04-11T18:52:43.917073,2.0,0.11043000221252441,20260411_18_52_43_0600_M2.wav,20260411,mic
1,2026-04-11T18:52:49.292453,2026-04-11T18:52:49.488231,2.0,0.17187023162841797,20260411_18_52_47_0952_M1.wav,20260411,mic
1,2026-04-11T18:52:47.176940,2026-04-11T18:52:51.642792,2.0,0.11867418885231018,20260411_18_52_47_0952_M1.wav,20260411,mic
2,2026-04-11T18:52:50.304693,2026-04-11T18:52:51.560437,6.0,0.14825662970542908,20260411_18_52_47_0952_M2.wav,20260411,mic
1,2026-04-11T18:52:52.026000,2026-04-11T18:52:53.431858,3.0,0.1255473792552948,20260411_18_52_52_0267_M1.wav,20260411,mic
2,2026-04-11T18:53:00.508469,2026-04-11T18:53:02.026000,6.0,0.41891396045684814,20260411_18_52_52_0267_M2.wav,20260411,mic
2,2026-04-11T18:53:00.622305,2026-04-11T18:53:02.064412,6.0,0.17204546928405762,20260411_18_52_56_0609_M2.wav,20260411,mic
2,2026-04-11T18:53:00.707631,2026-04-11T18:53:02.021687,6.0,0.14036202430725098,20260411_18_53_00_0948_M2.wav,20260411,mic
1,2026-04-11T18:53:21.998255,2026-04-11T18:53:23.969576,6.0,0.5862025022506714,20260411_18_53_14_0052_M1.wav,20260411,mic
1,2026-04-11T18:53:14.005000,2026-04-11T18:53:15.959367,6.0,0.5078988671302795,20260411_18_53_14_0052_M1.wav,20260411,mic
1,2026-04-11T18:53:20.255244,2026-04-11T18:53:21.331615,6.0,0.15550842881202698,20260411_18_53_14_0052_M1.wav,20260411,mic
2,2026-04-11T18:53:21.993127,2026-04-11T18:53:23.959506,6.0,0.9021157026290894,20260411_18_53_14_0052_M2.wav,20260411,mic
2,2026-04-11T18:53:14.005000,2026-04-11T18:53:15.712961,6.0,0.31921279430389404,20260411_18_53_14_0052_M2.wav,20260411,mic
2,2026-04-11T18:53:22.195341,2026-04-11T18:53:24.864016,6.0,0.6262478232383728,20260411_18_53_18_0401_M2.wav,20260411,mic
2,2026-04-11T18:53:22.135618,2026-04-11T18:53:24.343922,6.0,0.23429420590400696,20260411_18_53_22_0713_M2.wav,20260411,mic
2,2026-04-11T18:53:28.552616,2026-04-11T18:53:32.015962,5.0,0.14600947499275208,20260411_18_53_22_0713_M2.wav,20260411,mic
2,2026-04-11T18:53:33.387635,2026-04-11T18:53:36.937209,5.0,0.44656825065612793,20260411_18_53_27_0028_M2.wav,20260411,mic
2,2026-04-11T18:53:37.920121,2026-04-11T18:53:40.946412,5.0,0.17684167623519897,20260411_18_53_31_0379_M2.wav,20260411,mic
1,2026-04-11T18:53:37.265874,2026-04-11T18:53:39.699821,6.0,0.36746513843536377,20260411_18_53_35_0695_M1.wav,20260411,mic
2,2026-04-11T18:53:38.086033,2026-04-11T18:53:45.007895,5.0,0.1431344449520111,20260411_18_53_35_0695_M2.wav,20260411,mic
2,2026-04-11T18:53:52.943351,2026-04-11T18:53:54.025922,6.0,0.2610420286655426,20260411_18_53_44_0351_M2.wav,20260411,mic
2,2026-04-11T18:53:52.873847,2026-04-11T18:53:54.059867,6.0,0.12107321619987488,20260411_18_53_48_0699_M2.wav,20260411,mic
1,2026-04-11T18:54:17.995264,2026-04-11T18:54:20.033000,6.0,0.703292191028595,20260411_18_54_10_0332_M1.wav,20260411,mic
1,2026-04-11T18:54:16.175089,2026-04-11T18:54:17.935489,6.0,0.24543896317481995,20260411_18_54_10_0332_M1.wav,20260411,mic
2,2026-04-11T18:54:17.941004,2026-04-11T18:54:20.033000,6.0,0.9409809708595276,20260411_18_54_10_0332_M2.wav,20260411,mic
2,2026-04-11T18:54:15.947498,2026-04-11T18:54:19.959594,5.0,0.1454657018184662,20260411_18_54_10_0332_M2.wav,20260411,mic
1,2026-04-11T18:54:16.190474,2026-04-11T18:54:17.853569,6.0,0.19224447011947632,20260411_18_54_14_0683_M1.wav,20260411,mic
1,2026-04-11T18:54:14.068000,2026-04-11T18:54:16.244385,6.0,0.18195220828056335,20260411_18_54_14_0683_M1.wav,20260411,mic
2,2026-04-11T18:54:17.874396,2026-04-11T18:54:20.171045,6.0,0.8751543164253235,20260411_18_54_14_0683_M2.wav,20260411,mic
2,2026-04-11T18:54:18.756303,2026-04-11T18:54:23.988451,5.0,0.5281317830085754,20260411_18_54_14_0683_M2.wav,20260411,mic
2,2026-04-11T18:54:19,2026-04-11T18:54:20.984565,6.0,0.8100496530532837,20260411_18_54_19_0001_M2.wav,20260411,mic
2,2026-04-11T18:54:19.063373,2026-04-11T18:54:24.677031,5.0,0.5547701120376587,20260411_18_54_19_0001_M2.wav,20260411,mic
2,2026-04-11T18:54:32.001000,2026-04-11T18:54:33.858293,6.0,0.42482465505599976,20260411_18_54_32_0014_M2.wav,20260411,mic
1,2026-04-11T18:54:50.151988,2026-04-11T18:54:54.019049,3.0,0.4058844745159149,20260411_18_54_44_0985_M1.wav,20260411,mic
1,2026-04-11T18:54:51.013659,2026-04-11T18:54:54.822853,3.0,0.16033554077148438,20260411_18_54_49_0335_M1.wav,20260411,mic
2,2026-04-11T18:54:52.658286,2026-04-11T18:54:55.225041,6.0,0.15002673864364624,20260411_18_54_49_0335_M2.wav,20260411,mic
1,2026-04-11T18:54:53.065000,2026-04-11T18:54:55.310077,6.0,0.9168996810913086,20260411_18_54_53_0654_M1.wav,20260411,mic
1,2026-04-11T18:55:01.708024,2026-04-11T18:55:02.990441,6.0,0.1457461416721344,20260411_18_54_53_0654_M1.wav,20260411,mic
2,2026-04-11T18:54:53.065000,2026-04-11T18:54:55.248012,6.0,0.812359631061554,20260411_18_54_53_0654_M2.wav,20260411,mic
2,2026-04-11T18:54:59.613567,2026-04-11T18:55:01.387226,6.0,0.20637625455856323,20260411_18_54_58_0011_M2.wav,20260411,mic
2,2026-04-11T18:55:00.779528,2026-04-11T18:55:07.942672,5.0,0.14776957035064697,20260411_18_54_58_0011_M2.wav,20260411,mic
2,2026-04-11T18:55:09.580134,2026-04-11T18:55:12.032000,6.0,0.9601555466651917,20260411_18_55_02_0324_M2.wav,20260411,mic
2,2026-04-11T18:55:09.531747,2026-04-11T18:55:12.174428,6.0,0.540790319442749,20260411_18_55_06_0655_M2.wav,20260411,mic
1,2026-04-11T18:55:12.543394,2026-04-11T18:55:20.059154,5.0,0.7314810156822205,20260411_18_55_10_0973_M1.wav,20260411,mic
1,2026-04-11T18:55:15.049055,2026-04-11T18:55:20.040906,5.0,0.10123282670974731,20260411_18_55_10_0973_M1.wav,20260411,mic
2,2026-04-11T18:55:13.519309,2026-04-11T18:55:20.051430,5.0,0.5229081511497498,20260411_18_55_10_0973_M2.wav,20260411,mic
2,2026-04-11T18:55:15.032412,2026-04-11T18:55:17.105014,3.0,0.179203599691391,20260411_18_55_15_0301_M2.wav,20260411,mic
2,2026-04-11T18:55:15.070007,2026-04-11T18:55:20.916161,0.0,0.12590399384498596,20260411_18_55_15_0301_M2.wav,20260411,mic
2,2026-04-11T18:55:17.920803,2026-04-11T18:55:25.008962,5.0,0.1183633804321289,20260411_18_55_15_0301_M2.wav,20260411,mic
2,2026-04-11T18:55:25.587993,2026-04-11T18:55:28.980799,5.0,0.1117810606956482,20260411_18_55_19_0655_M2.wav,20260411,mic
1,2026-04-11T18:55:25.780984,2026-04-11T18:55:33.027911,5.0,0.3279378116130829,20260411_18_55_23_0970_M1.wav,20260411,mic
2,2026-04-11T18:55:25.585626,2026-04-11T18:55:33.030754,5.0,0.3170541524887085,20260411_18_55_23_0970_M2.wav,20260411,mic
2,2026-04-11T18:55:36.846038,2026-04-11T18:55:37.993070,5.0,0.11219429969787598,20260411_18_55_28_0313_M2.wav,20260411,mic
2,2026-04-11T18:55:36.895322,2026-04-11T18:55:41.997823,5.0,0.4859520196914673,20260411_18_55_32_0632_M2.wav,20260411,mic
1,2026-04-11T18:55:40.171463,2026-04-11T18:55:46.034956,5.0,0.19352343678474426,20260411_18_55_36_0984_M1.wav,20260411,mic
2,2026-04-11T18:55:38.731110,2026-04-11T18:55:46.057723,5.0,0.33418774604797363,20260411_18_55_36_0984_M2.wav,20260411,mic
1,2026-04-11T18:55:41.030000,2026-04-11T18:55:43.237668,6.0,0.19148725271224976,20260411_18_55_41_0302_M1.wav,20260411,mic
2,2026-04-11T18:55:41.030000,2026-04-11T18:55:43.347087,6.0,0.8733895421028137,20260411_18_55_41_0302_M2.wav,20260411,mic
2,2026-04-11T18:55:54.030000,2026-04-11T18:55:55.955435,6.0,0.4285164475440979,20260411_18_55_54_0301_M2.wav,20260411,mic
1,2026-04-11T18:55:58.062000,2026-04-11T18:56:00.099267,6.0,0.16574165225028992,20260411_18_55_58_0620_M1.wav,20260411,mic
1,2026-04-11T18:56:07.848104,2026-04-11T18:56:12.930196,5.0,0.20485079288482666,20260411_18_56_03_0007_M1.wav,20260411,mic
2,2026-04-11T18:56:05.568642,2026-04-11T18:56:12.963335,5.0,0.20995748043060303,20260411_18_56_03_0007_M2.wav,20260411,mic
2,2026-04-11T18:56:07.141429,2026-04-11T18:56:13.794575,5.0,0.1336815357208252,20260411_18_56_07_0327_M2.wav,20260411,mic
1,2026-04-11T18:56:11.096366,2026-04-11T18:56:13.133519,6.0,0.28906136751174927,20260411_18_56_11_0678_M1.wav,20260411,mic
2,2026-04-11T18:56:18.548873,2026-04-11T18:56:21.009315,5.0,0.34891772270202637,20260411_18_56_11_0678_M2.wav,20260411,mic
1,2026-04-11T18:56:19.150728,2026-04-11T18:56:25.040434,5.0,0.291080117225647,20260411_18_56_15_0996_M1.wav,20260411,mic
1,2026-04-11T18:56:21.357130,2026-04-11T18:56:25.099000,0.0,0.27226096391677856,20260411_18_56_15_0996_M1.wav,20260411,mic
2,2026-04-11T18:56:18.787959,2026-04-11T18:56:25.020843,5.0,0.7962587475776672,20260411_18_56_15_0996_M2.wav,20260411,mic
2,2026-04-11T18:56:21.587012,2026-04-11T18:56:24.240294,6.0,0.32984670996665955,20260411_18_56_15_0996_M2.wav,20260411,mic
2,2026-04-11T18:56:22.363727,2026-04-11T18:56:25.031510,2.0,0.28903353214263916,20260411_18_56_15_0996_M2.wav,20260411,mic
1,2026-04-11T18:56:20.189820,2026-04-11T18:56:27.554298,5.0,0.1016366183757782,20260411_18_56_20_0354_M1.wav,20260411,mic
2,2026-04-11T18:56:23.360921,2026-04-11T18:56:29.930630,5.0,0.2849694490432739,20260411_18_56_20_0354_M2.wav,20260411,mic
2,2026-04-11T18:56:20.087266,2026-04-11T18:56:27.145394,5.0,0.2402852475643158,20260411_18_56_20_0354_M2.wav,20260411,mic
1,2026-04-11T18:56:25.979445,2026-04-11T18:56:28.279495,6.0,0.22755852341651917,20260411_18_56_24_0672_M1.wav,20260411,mic
2,2026-04-11T18:56:27.242865,2026-04-11T18:56:33.966180,5.0,0.40654027462005615,20260411_18_56_24_0672_M2.wav,20260411,mic
2,2026-04-11T18:56:24.108955,2026-04-11T18:56:26.140759,3.0,0.11055025458335876,20260411_18_56_24_0672_M2.wav,20260411,mic
1,2026-04-11T18:56:33.891554,2026-04-11T18:56:38.950520,5.0,0.35644611716270447,20260411_18_56_29_0038_M1.wav,20260411,mic
2,2026-04-11T18:56:33.341924,2026-04-11T18:56:38.931931,5.0,0.6132698059082031,20260411_18_56_29_0038_M2.wav,20260411,mic
1,2026-04-11T18:56:33.037000,2026-04-11T18:56:35.275253,6.0,0.44761568307876587,20260411_18_56_33_0370_M1.wav,20260411,mic
2,2026-04-11T18:56:33.087761,2026-04-11T18:56:35.133708,6.0,0.8422943353652954,20260411_18_56_33_0370_M2.wav,20260411,mic
1,2026-04-11T18:56:44.862869,2026-04-11T18:56:47.065366,6.0,0.2954025864601135,20260411_18_56_37_0721_M1.wav,20260411,mic
1,2026-04-11T18:56:38.966189,2026-04-11T18:56:40.636758,6.0,0.22366294264793396,20260411_18_56_37_0721_M1.wav,20260411,mic
2,2026-04-11T18:56:40.728221,2026-04-11T18:56:47.007144,5.0,0.1904875934123993,20260411_18_56_37_0721_M2.wav,20260411,mic
1,2026-04-11T18:56:42.003000,2026-04-11T18:56:45.980249,2.0,0.23196369409561157,20260411_18_56_42_0036_M1.wav,20260411,mic
2,2026-04-11T18:56:45.591492,2026-04-11T18:56:51.933349,5.0,0.25119417905807495,20260411_18_56_42_0036_M2.wav,20260411,mic
2,2026-04-11T18:56:42.003000,2026-04-11T18:56:45.664841,2.0,0.18890324234962463,20260411_18_56_42_0036_M2.wav,20260411,mic
1,2026-04-11T18:56:54.393415,2026-04-11T18:56:59.997796,5.0,0.3157411515712738,20260411_18_56_50_0708_M1.wav,20260411,mic
1,2026-04-11T18:56:50.070000,2026-04-11T18:56:52.010067,6.0,0.19662368297576904,20260411_18_56_50_0708_M1.wav,20260411,mic
2,2026-04-11T18:56:53.211135,2026-04-11T18:57:00.018843,5.0,0.20573243498802185,20260411_18_56_50_0708_M2.wav,20260411,mic
1,2026-04-11T18:57:00.233269,2026-04-11T18:57:04.938697,5.0,0.3698183298110962,20260411_18_56_55_0069_M1.wav,20260411,mic
2,2026-04-11T18:56:58.384126,2026-04-11T18:57:04.940144,5.0,0.22240731120109558,20260411_18_56_55_0069_M2.wav,20260411,mic
2,2026-04-11T18:56:55.303410,2026-04-11T18:57:02.794469,5.0,0.16080716252326965,20260411_18_56_55_0069_M2.wav,20260411,mic
1,2026-04-11T18:57:05.392740,2026-04-11T18:57:08.136497,6.0,0.4190680980682373,20260411_18_56_59_0391_M1.wav,20260411,mic
1,2026-04-11T18:56:59.802211,2026-04-11T18:57:05.357107,5.0,0.14922884106636047,20260411_18_56_59_0391_M1.wav,20260411,mic
2,2026-04-11T18:57:03.537549,2026-04-11T18:57:08.935791,5.0,0.29874783754348755,20260411_18_56_59_0391_M2.wav,20260411,mic
1,2026-04-11T18:57:03.070000,2026-04-11T18:57:05.127262,6.0,0.47863665223121643,20260411_18_57_03_0709_M1.wav,20260411,mic
2,2026-04-11T18:57:11.076284,2026-04-11T18:57:13.029510,6.0,0.7158924341201782,20260411_18_57_03_0709_M2.wav,20260411,mic
1,2026-04-11T18:57:08.304737,2026-04-11T18:57:15.919157,5.0,0.24215900897979736,20260411_18_57_08_0062_M1.wav,20260411,mic
1,2026-04-11T18:57:08.006000,2026-04-11T18:57:10.072124,6.0,0.12788259983062744,20260411_18_57_08_0062_M1.wav,20260411,mic
2,2026-04-11T18:57:11.187185,2026-04-11T18:57:17.930708,5.0,0.6316213607788086,20260411_18_57_08_0062_M2.wav,20260411,mic
2,2026-04-11T18:57:11.914165,2026-04-11T18:57:14.015637,6.0,0.6102919578552246,20260411_18_57_08_0062_M2.wav,20260411,mic
2,2026-04-11T18:57:08.006000,2026-04-11T18:57:09.930778,6.0,0.4648965895175934,20260411_18_57_08_0062_M2.wav,20260411,mic
2,2026-04-11T18:57:08.325253,2026-04-11T18:57:15.911363,5.0,0.3589669466018677,20260411_18_57_08_0062_M2.wav,20260411,mic
1,2026-04-11T18:57:12.335480,2026-04-11T18:57:19.938507,5.0,0.14411765336990356,20260411_18_57_12_0385_M1.wav,20260411,mic
2,2026-04-11T18:57:12.120684,2026-04-11T18:57:19.650477,5.0,0.598795473575592,20260411_18_57_12_0385_M2.wav,20260411,mic
2,2026-04-11T18:57:14.400033,2026-04-11T18:57:22.003640,5.0,0.5175158977508545,20260411_18_57_12_0385_M2.wav,20260411,mic
2,2026-04-11T18:57:12.047173,2026-04-11T18:57:13.980662,6.0,0.1470024287700653,20260411_18_57_12_0385_M2.wav,20260411,mic
2,2026-04-11T18:57:16.635337,2026-04-11T18:57:24.211243,5.0,0.20298326015472412,20260411_18_57_16_0732_M2.wav,20260411,mic
2,2026-04-11T18:57:16.081316,2026-04-11T18:57:18.015870,6.0,0.137796550989151,20260411_18_57_16_0732_M2.wav,20260411,mic
1,2026-04-11T18:57:41.974237,2026-04-11T18:57:47.971337,5.0,0.1791684925556183,20260411_18_57_38_0398_M1.wav,20260411,mic
2,2026-04-11T18:57:40.480026,2026-04-11T18:57:47.992169,5.0,0.5763102769851685,20260411_18_57_38_0398_M2.wav,20260411,mic
2,2026-04-11T18:57:38.318993,2026-04-11T18:57:45.927020,5.0,0.40521588921546936,20260411_18_57_38_0398_M2.wav,20260411,mic
1,2026-04-11T18:57:46.033860,2026-04-11T18:57:51.967189,5.0,0.19303494691848755,20260411_18_57_42_0738_M1.wav,20260411,mic
2,2026-04-11T18:57:42.118521,2026-04-11T18:57:49.662598,5.0,0.45473557710647583,20260411_18_57_42_0738_M2.wav,20260411,mic
2,2026-04-11T18:57:44.479035,2026-04-11T18:57:52.032338,5.0,0.20933592319488525,20260411_18_57_42_0738_M2.wav,20260411,mic
2,2026-04-11T18:57:53.668995,2026-04-11T18:58:00.986950,5.0,0.40552231669425964,20260411_18_57_51_0410_M2.wav,20260411,mic
2,2026-04-11T18:57:51.041000,2026-04-11T18:57:58.436271,5.0,0.3437231779098511,20260411_18_57_51_0410_M2.wav,20260411,mic
1,2026-04-11T18:57:57.838162,2026-04-11T18:58:05.017236,5.0,0.10567045211791992,20260411_18_57_55_0765_M1.wav,20260411,mic
2,2026-04-11T18:58:07.835306,2026-04-11T18:58:09.982533,6.0,0.1375972330570221,20260411_18_58_00_0117_M2.wav,20260411,mic
1,2026-04-11T18:58:08.289585,2026-04-11T18:58:13.980551,5.0,0.25684303045272827,20260411_18_58_04_0438_M1.wav,20260411,mic
2,2026-04-11T18:58:05.931024,2026-04-11T18:58:13.498492,5.0,0.10854625701904297,20260411_18_58_04_0438_M2.wav,20260411,mic
2,2026-04-11T18:58:08.079000,2026-04-11T18:58:10.091311,6.0,0.20305302739143372,20260411_18_58_08_0793_M2.wav,20260411,mic
2,2026-04-11T18:58:13.065567,2026-04-11T18:58:20.660057,5.0,0.25011271238327026,20260411_18_58_13_0120_M2.wav,20260411,mic
1,2026-04-11T18:58:23.032334,2026-04-11T18:58:26.997130,5.0,0.42665982246398926,20260411_18_58_17_0454_M1.wav,20260411,mic
2,2026-04-11T18:58:23.578322,2026-04-11T18:58:26.991222,2.0,0.41828450560569763,20260411_18_58_17_0454_M2.wav,20260411,mic
1,2026-04-11T18:58:23.433508,2026-04-11T18:58:31.011752,5.0,0.2119549810886383,20260411_18_58_21_0772_M1.wav,20260411,mic
2,2026-04-11T18:58:23.485704,2026-04-11T18:58:31.009685,5.0,0.5380783677101135,20260411_18_58_21_0772_M2.wav,20260411,mic
2,2026-04-11T18:58:26.059433,2026-04-11T18:58:33.554549,5.0,0.6132315397262573,20260411_18_58_26_0123_M2.wav,20260411,mic
2,2026-04-11T18:58:28.693625,2026-04-11T18:58:35.953833,5.0,0.5077789425849915,20260411_18_58_26_0123_M2.wav,20260411,mic
1,2026-04-11T18:58:30.044000,2026-04-11T18:58:32.463135,6.0,0.25411221385002136,20260411_18_58_30_0444_M1.wav,20260411,mic
2,2026-04-11T18:58:32.560314,2026-04-11T18:58:39.989698,5.0,0.25179606676101685,20260411_18_58_30_0444_M2.wav,20260411,mic
2,2026-04-11T18:58:34.818023,2026-04-11T18:58:39.937770,5.0,0.14682063460350037,20260411_18_58_30_0444_M2.wav,20260411,mic
2,2026-04-11T18:58:30.160704,2026-04-11T18:58:37.312713,5.0,0.10897928476333618,20260411_18_58_30_0444_M2.wav,20260411,mic
2,2026-04-11T18:58:34.393438,2026-04-11T18:58:41.974466,5.0,0.4494377076625824,20260411_18_58_34_0805_M2.wav,20260411,mic
2,2026-04-11T18:58:36.539540,2026-04-11T18:58:44.021712,5.0,0.2538509964942932,20260411_18_58_34_0805_M2.wav,20260411,mic
2,2026-04-11T18:58:39.295093,2026-04-11T18:58:43.998502,5.0,0.10505440831184387,20260411_18_58_34_0805_M2.wav,20260411,mic
2,2026-04-11T18:58:41.402342,2026-04-11T18:58:48.965623,5.0,0.43423566222190857,20260411_18_58_39_0126_M2.wav,20260411,mic
2,2026-04-11T18:58:45.519379,2026-04-11T18:58:48.954427,5.0,0.11258465051651001,20260411_18_58_39_0126_M2.wav,20260411,mic
2,2026-04-11T18:58:43.100397,2026-04-11T18:58:50.707666,5.0,0.6723453402519226,20260411_18_58_43_0526_M2.wav,20260411,mic
2,2026-04-11T18:58:45.308588,2026-04-11T18:58:52.764852,5.0,0.5073811411857605,20260411_18_58_43_0526_M2.wav,20260411,mic
2,2026-04-11T18:58:50.043891,2026-04-11T18:58:57.029168,5.0,0.5492713451385498,20260411_18_58_47_0844_M2.wav,20260411,mic
2,2026-04-11T18:58:47.120548,2026-04-11T18:58:54.640165,5.0,0.34117478132247925,20260411_18_58_47_0844_M2.wav,20260411,mic
1,2026-04-11T18:58:58.311497,2026-04-11T18:58:58.411587,3.0,0.11333897709846497,20260411_18_58_52_0204_M1.wav,20260411,mic
2,2026-04-11T18:58:52.062753,2026-04-11T18:58:59.505624,5.0,0.6341226100921631,20260411_18_58_52_0204_M2.wav,20260411,mic
1,2026-04-11T18:58:59.573753,2026-04-11T18:59:01.531860,6.0,0.15377885103225708,20260411_18_58_56_0524_M1.wav,20260411,mic
2,2026-04-11T18:59:04.076570,2026-04-11T18:59:09.993381,5.0,0.4059801399707794,20260411_18_59_00_0875_M2.wav,20260411,mic
2,2026-04-11T18:59:09.542924,2026-04-11T18:59:14.932268,5.0,0.3888491690158844,20260411_18_59_05_0193_M2.wav,20260411,mic
2,2026-04-11T18:59:05.126521,2026-04-11T18:59:11.168336,5.0,0.31960397958755493,20260411_18_59_05_0193_M2.wav,20260411,mic
2,2026-04-11T18:59:07.110870,2026-04-11T18:59:14.731017,5.0,0.14158514142036438,20260411_18_59_05_0193_M2.wav,20260411,mic
2,2026-04-11T18:59:09.340640,2026-04-11T18:59:16.983435,5.0,0.632643461227417,20260411_18_59_09_0533_M2.wav,20260411,mic
